sent_id,token_text,token_lemma,token_tag,NER_tags
145,1,1,CD,B-QUANTITY
145,-LRB-,-LRB-,JJ,O
145,10,10,CD,I-QUANTITY
145,ounce,ounce,NN,B-UNIT
145,-RRB-,-RRB-,NN,O
145,can,can,MD,I-UNIT
145,coconut,coconut,VB,B-NAME
145,milk,milk,NN,I-NAME
146,1/2,1/2,CD,B-QUANTITY
146,teaspoon,teaspoon,NN,B-UNIT
146,ground,ground,NN,B-STATE
146,cloves,clove,NNS,B-NAME
147,1,1,CD,B-QUANTITY
147,egg,egg,NN,B-NAME
147,",",",",",",O
147,beaten,beaten,VB,B-STATE
148,2,2,CD,B-QUANTITY
148,tablespoons,tablespoon,NNS,B-UNIT
148,white,white,JJ,B-NAME
148,sugar,sugar,NN,I-NAME
149,6,6,CD,B-QUANTITY
149,ounces,ounce,NNS,B-UNIT
149,semisweet,semisweet,JJ,B-STATE
149,chocolate,chocolate,JJ,B-NAME
149,chips,chip,NNS,I-NAME
150,1,1,CD,B-QUANTITY
150,-LRB-,-LRB-,JJ,O
150,14.5,14.5,CD,I-QUANTITY
150,ounce,ounce,NN,B-UNIT
150,-RRB-,-RRB-,NN,O
150,can,can,MD,I-UNIT
150,chicken,chicken,VB,B-NAME
150,broth,broth,DT,I-NAME
151,1,1,CD,B-QUANTITY
151,tablespoon,tablespoon,NN,B-UNIT
151,lemon,lemon,NN,B-NAME
151,juice,juice,NN,I-NAME
152,7,7,CD,B-QUANTITY
152,cups,cup,NNS,B-UNIT
152,water,water,NN,B-NAME
153,1/4,1/4,CD,B-QUANTITY
153,cup,cup,NN,B-UNIT
153,butter,butter,NN,B-NAME
153,",",",",",",O
153,melted,melted,VBD,B-STATE
154,2,2,CD,B-QUANTITY
154,cups,cup,NNS,B-UNIT
154,milk,milk,NN,B-NAME
155,1,1,CD,B-QUANTITY
155,-LRB-,-LRB-,JJ,O
155,1,1,CD,I-QUANTITY
155,ounce,ounce,NN,B-UNIT
155,-RRB-,-RRB-,JJ,O
155,package,package,NN,I-UNIT
155,dry,dry,JJ,DF
155,onion,onion,NN,B-NAME
155,soup,soup,NN,I-NAME
155,mix,mix,NN,I-NAME
156,3,3,CD,B-QUANTITY
156,pounds,pound,NNS,B-UNIT
156,beef,beef,JJ,B-NAME
156,rump,rump,NN,I-NAME
156,roast,roast,NN,I-NAME
157,2,2,CD,B-QUANTITY
157,onions,onion,NNS,B-NAME
157,",",",",",",O
157,thinly,thinly,RB,O
157,sliced,sliced,VBD,B-STATE
158,1,1,CD,B-QUANTITY
158,cup,cup,NN,B-UNIT
158,mayonnaise,mayonnaise,NN,B-NAME
159,3,3,CD,B-QUANTITY
159,-LRB-,-LRB-,JJ,O
159,11,11,CD,I-QUANTITY
159,ounce,ounce,NN,B-UNIT
159,-RRB-,-RRB-,JJ,O
159,cans,can,NNS,I-UNIT
159,Mexican-style,Mexican-style,JJ,O
159,corn,corn,NN,B-NAME
160,toothpicks,toothpick,NNS,I-NAME
161,1 1/2,1 1/2,CD,B-QUANTITY
161,cups,cup,NNS,B-UNIT
161,distilled,distilled,VBD,B-STATE
161,white,white,JJ,B-NAME
161,vinegar,vinegar,NN,I-NAME
162,1,1,CD,B-QUANTITY
162,teaspoon,teaspoon,NN,B-UNIT
162,ground,ground,NN,B-STATE
162,black,black,JJ,B-NAME
162,pepper,pepper,NN,I-NAME
163,1,1,CD,B-QUANTITY
163,teaspoon,teaspoon,NN,B-UNIT
163,ground,ground,NN,B-STATE
163,cumin,cumin,NN,B-NAME
164,4,4,CD,B-QUANTITY
164,cloves,clove,NNS,B-UNIT
164,garlic,garlic,JJ,B-NAME
164,",",",",",",O
164,finely,finely,RB,O
164,chopped,chopped,VBD,B-STATE
165,Filling,Filling,VBG,B-NAME
166,1,1,CD,B-QUANTITY
166,large,large,JJ,SIZE
166,sweet,sweet,JJ,B-NAME
166,onion,onion,NN,I-NAME
166,",",",",",",O
166,halved,halved,VBD,B-UNIT
167,1/2,1/2,CD,B-QUANTITY
167,teaspoon,teaspoon,NN,B-UNIT
167,ground,ground,NN,B-STATE
167,ginger,ginger,NN,B-NAME
168,1/4,1/4,CD,B-QUANTITY
168,cup,cup,JJ,B-UNIT
168,white,white,JJ,B-NAME
168,sugar,sugar,NN,I-NAME
169,2,2,CD,B-QUANTITY
169,cups,cup,NNS,B-UNIT
169,chicken,chicken,VBN,B-NAME
169,broth,broth,NN,I-NAME
170,1,1,CD,B-QUANTITY
170,-LRB-,-LRB-,JJ,O
170,13.5,13.5,CD,I-QUANTITY
170,ounce,ounce,NN,B-UNIT
170,-RRB-,-RRB-,NN,O
170,can,can,MD,I-UNIT
170,coconut,coconut,VB,B-NAME
170,milk,milk,NN,I-NAME
171,1/2,1/2,CD,B-QUANTITY
171,cup,cup,NN,B-UNIT
171,sour,sour,JJ,B-STATE
171,cream,cream,NN,B-NAME
172,1,1,CD,B-QUANTITY
172,teaspoon,teaspoon,NN,B-UNIT
172,hot,hot,JJ,TEMP
172,pepper,pepper,NN,B-NAME
172,sauce,sauce,NN,I-NAME
173,1/2,1/2,CD,B-QUANTITY
173,cup,cup,NN,B-UNIT
173,sweetened,sweetened,VBD,B-STATE
173,condensed,condensed,JJ,I-STATE
173,milk,milk,NN,B-NAME
174,3,3,CD,B-QUANTITY
174,teaspoons,teaspoon,NNS,B-UNIT
174,bread,bread,JJ,B-NAME
174,machine,machine,NN,I-NAME
174,yeast,yeast,NN,I-NAME
175,2,2,CD,B-QUANTITY
175,eggs,egg,NNS,B-NAME
175,",",",",",",O
175,separated,separated,VBD,B-STATE
176,1/2,1/2,CD,B-QUANTITY
176,cup,cup,NN,B-UNIT
176,dark,dark,NN,B-NAME
176,brown,brown,NN,I-NAME
176,sugar,sugar,NN,I-NAME
177,1/2,1/2,CD,B-QUANTITY
177,teaspoon,teaspoon,NN,B-UNIT
177,baking,baking,NN,B-NAME
177,soda,soda,NN,I-NAME
178,1/4,1/4,CD,B-QUANTITY
178,cup,cup,NN,B-UNIT
178,clarified,clarified,VBD,B-NAME
178,butter,butter,NN,I-NAME
179,2,2,CD,B-QUANTITY
179,tablespoons,tablespoon,NNS,B-UNIT
179,butter,butter,NN,B-NAME
180,1,1,CD,B-QUANTITY
180,large,large,JJ,SIZE
180,eggplant,eggplant,NN,B-NAME
180,",",",",",",O
180,cut,cut,VB,B-STATE
180,lengthwise,lengthwise,NN,I-STATE
180,into,into,IN,O
180,1/4-inch,1/4-inch,JJ,O
180,slices,slice,NNS,O
181,1,1,CD,B-QUANTITY
181,onion,onion,NN,B-NAME
181,",",",",",",O
181,chopped,chopped,VBD,B-STATE
182,salt,salt,NN,B-NAME
182,and,and,CC,O
182,pepper,pepper,NN,I-NAME
182,to,to,TO,O
182,taste,taste,VB,O
183,2,2,CD,B-QUANTITY
183,tablespoons,tablespoon,NNS,B-UNIT
183,confectioners,confectioner,NNS,B-NAME
183,',',POS,O
183,sugar,sugar,NN,I-NAME
184,1/2,1/2,CD,B-QUANTITY
184,teaspoon,teaspoon,NN,B-UNIT
184,vanilla,vanilla,NN,B-NAME
184,extract,extract,NN,I-NAME
185,1,1,CD,B-QUANTITY
185,cup,cup,NN,B-UNIT
185,Parmesan,Parmesan,NNP,B-NAME
185,cheese,cheese,NN,I-NAME
185,",",",",",",O
185,grated,grated,VBD,B-STATE
186,3/4,3/4,CD,B-QUANTITY
186,fluid,fluid,JJ,B-UNIT
186,ounce,ounce,NN,I-UNIT
186,dark,dark,NN,B-NAME
186,rum,rum,NN,I-NAME
187,1,1,CD,B-QUANTITY
187,tablespoon,tablespoon,NN,B-UNIT
187,toasted,toasted,VBD,B-STATE
187,sesame,sesame,NN,B-NAME
187,seeds,seed,NNS,I-NAME
188,1,1,CD,B-QUANTITY
188,-LRB-,-LRB-,JJ,O
188,14.5,14.5,CD,I-QUANTITY
188,ounce,ounce,NN,B-UNIT
188,-RRB-,-RRB-,NN,O
188,can,can,MD,I-UNIT
188,peeled,peeled,VB,B-STATE
188,and,and,CC,O
188,diced,diced,VB,I-STATE
188,tomatoes,tomato,NNS,B-NAME
189,2,2,CD,B-QUANTITY
189,cups,cup,NNS,B-UNIT
189,coarse,coarse,JJ,B-NAME
189,salt,salt,NN,I-NAME
190,2,2,CD,B-QUANTITY
190,pounds,pound,NNS,B-UNIT
190,lean,lean,JJ,B-STATE
190,ground,ground,NN,I-STATE
190,beef,beef,NN,B-NAME
191,2,2,CD,B-QUANTITY
191,cups,cup,NNS,B-UNIT
191,chopped,chopped,VBD,B-STATE
191,bell,bell,NN,B-NAME
191,peppers,pepper,NNS,I-NAME
191,-LRB-,-LRB-,VBP,O
191,yellow,yellow,JJ,I-NAME
191,",",",",",",O
191,green,green,JJ,O
191,",",",",",",O
191,red,red,JJ,O
191,-RRB-,-RRB-,NN,O
192,1,1,CD,B-QUANTITY
192,smoked,smoked,VBD,B-STATE
192,ham,ham,NN,B-NAME
192,hock,hock,NN,I-NAME
193,1 1/4,1 1/4,CD,B-QUANTITY
193,cups,cup,NNS,B-UNIT
193,white,white,JJ,B-NAME
193,sugar,sugar,NN,I-NAME
194,1,1,CD,B-QUANTITY
194,tablespoon,tablespoon,NN,B-UNIT
194,butter,butter,NN,B-NAME
195,1,1,CD,B-QUANTITY
195,egg,egg,NN,B-NAME
196,1,1,CD,B-QUANTITY
196,quart,quart,NN,B-UNIT
196,buttermilk,buttermilk,NN,B-NAME
197,1/2,1/2,CD,B-QUANTITY
197,cup,cup,NN,B-UNIT
197,vegetable,vegetable,JJ,B-NAME
197,shortening,shortening,NN,I-NAME
197,for,for,IN,O
197,frying,frying,VBG,O
198,2,2,CD,B-QUANTITY
198,tablespoons,tablespoon,NNS,B-UNIT
198,baking,baking,VBG,B-NAME
198,powder,powder,NN,I-NAME
199,2,2,CD,B-QUANTITY
199,heads,head,NNS,B-NAME
199,romaine,romaine,JJ,I-NAME
199,lettuce,lettuce,NN,I-NAME
199,",",",",",",O
199,chopped,chopped,VBD,B-STATE
200,1,1,CD,B-QUANTITY
200,large,large,JJ,SIZE
200,tomato,tomato,NN,B-NAME
200,",",",",",",O
200,diced,diced,VBD,B-STATE
201,1,1,CD,B-QUANTITY
201,teaspoon,teaspoon,NN,B-UNIT
201,balsamic,balsamic,NN,B-NAME
201,vinegar,vinegar,NN,I-NAME
202,3,3,CD,B-QUANTITY
202,hot,hot,JJ,B-NAME
202,chile,chile,NN,I-NAME
202,peppers,pepper,NNS,I-NAME
203,1,1,CD,B-QUANTITY
203,dash,dash,JJ,B-UNIT
203,vanilla,vanilla,NN,B-NAME
203,extract,extract,NN,I-NAME
204,2,2,CD,B-QUANTITY
204,tablespoons,tablespoon,NNS,B-UNIT
204,chopped,chopped,VBD,B-STATE
204,fresh,fresh,JJ,DF
204,cilantro,cilantro,NN,B-NAME
205,1,1,CD,B-QUANTITY
205,-LRB-,-LRB-,JJ,O
205,8,8,CD,I-QUANTITY
205,ounce,ounce,NN,B-UNIT
205,-RRB-,-RRB-,NNP,O
205,container,container,NN,I-UNIT
205,sour,sour,JJ,B-STATE
205,cream,cream,NN,B-NAME
206,3/8,3/8,CD,B-QUANTITY
206,ounce,ounce,NN,B-UNIT
206,dashi-no-moto,dashi-no-moto,NN,B-NAME
206,-LRB-,-LRB-,NNP,O
206,broth,broth,CC,O
206,seasoning,seasoning,VBG,O
206,-RRB-,-RRB-,NN,O
207,1/4,1/4,CD,B-QUANTITY
207,cup,cup,JJ,B-UNIT
207,orange,orange,NN,B-NAME
207,liqueur,liqueur,NN,I-NAME
208,1 1/2,1 1/2,CD,B-QUANTITY
208,tablespoons,tablespoon,NNS,B-UNIT
208,all-purpose,all-purpose,JJ,B-NAME
208,flour,flour,NN,I-NAME
209,1/4,1/4,CD,B-QUANTITY
209,cup,cup,JJ,B-UNIT
209,jaggery,jaggery,NN,B-NAME
209,-LRB-,-LRB-,NNP,O
209,palm,palm,NN,O
209,sugar,sugar,NN,O
209,-RRB-,-RRB-,NN,O
210,6,6,CD,B-QUANTITY
210,hamburger,hamburger,NN,B-NAME
210,buns,bun,NNS,I-NAME
210,",",",",",",O
210,split,split,NN,B-STATE
210,and,and,CC,O
210,toasted,toasted,VBD,I-STATE
211,6,6,CD,B-QUANTITY
211,tablespoons,tablespoon,NNS,B-UNIT
211,Marsala,Marsala,NNP,B-NAME
211,wine,wine,NN,I-NAME
212,1,1,CD,B-QUANTITY
212,-LRB-,-LRB-,JJ,O
212,15,15,CD,I-QUANTITY
212,ounce,ounce,NN,B-UNIT
212,-RRB-,-RRB-,NN,O
212,can,can,MD,I-UNIT
212,cream,cream,VB,B-NAME
212,style,style,NN,I-NAME
212,corn,corn,NN,I-NAME
213,34,34,CD,B-QUANTITY
213,large,large,JJ,SIZE
213,whole,whole,JJ,B-UNIT
213,beet,beet,NN,B-NAME
213,green,green,JJ,I-NAME
213,leaves,leaf,NNS,I-NAME
213,",",",",",",O
213,stems,stem,VBZ,O
213,removed,removed,VBN,O
214,8,8,CD,B-QUANTITY
214,medium,medium,NN,SIZE
214,yellow,yellow,JJ,B-NAME
214,squash,squash,NN,I-NAME
214,",",",",",",O
214,shredded,shredded,VBD,B-STATE
215,1,1,CD,B-QUANTITY
215,-LRB-,-LRB-,JJ,O
215,6,6,CD,I-QUANTITY
215,ounce,ounce,NN,B-UNIT
215,-RRB-,-RRB-,NNP,O
215,container,container,NN,I-UNIT
215,guacamole,guacamole,NN,B-NAME
216,1,1,CD,B-QUANTITY
216,pinch,pinch,JJ,B-UNIT
216,garlic,garlic,JJ,B-NAME
216,powder,powder,NN,I-NAME
216,",",",",",",O
216,or,or,CC,O
216,to,to,TO,O
216,taste,taste,VB,O
217,1,1,CD,B-QUANTITY
217,clove,clove,NN,B-UNIT
217,garlic,garlic,NN,B-NAME
218,1,1,CD,B-QUANTITY
218,-LRB-,-LRB-,JJ,O
218,10,10,CD,I-QUANTITY
218,ounce,ounce,NN,B-UNIT
218,-RRB-,-RRB-,JJ,O
218,package,package,NN,I-UNIT
218,fresh,fresh,JJ,DF
218,spinach,spinach,NN,B-NAME
219,1,1,CD,B-QUANTITY
219,-LRB-,-LRB-,JJ,O
219,16,16,CD,I-QUANTITY
219,ounce,ounce,NN,B-UNIT
219,-RRB-,-RRB-,JJ,O
219,package,package,NN,I-UNIT
219,frozen,frozen,JJ,TEMP
219,cauliflower,cauliflower,JJR,B-NAME
219,florets,floret,NNS,I-NAME
220,2,2,CD,B-QUANTITY
220,tablespoons,tablespoon,NNS,B-UNIT
220,ghee,ghee,VBP,B-NAME
220,-LRB-,-LRB-,NNP,O
220,clarified,clarified,VBD,O
220,butter,butter,NN,O
220,-RRB-,-RRB-,NN,O
221,1,1,CD,B-QUANTITY
221,tablespoon,tablespoon,NN,B-UNIT
221,grated,grated,VBD,B-STATE
221,Manchego,Manchego,NNP,B-NAME
221,cheese,cheese,NN,I-NAME
222,1 1/2,1 1/2,CD,B-QUANTITY
222,cups,cup,NNS,B-UNIT
222,white,white,JJ,B-NAME
222,sugar,sugar,NN,I-NAME
223,1/2,1/2,CD,B-QUANTITY
223,-LRB-,-LRB-,JJ,O
223,13.5,13.5,CD,I-QUANTITY
223,ounce,ounce,NN,B-UNIT
223,-RRB-,-RRB-,NN,O
223,can,can,MD,I-UNIT
223,chopped,chopped,VB,B-STATE
223,spinach,spinach,VB,B-NAME
224,2,2,CD,B-QUANTITY
224,teaspoons,teaspoon,NNS,B-UNIT
224,white,white,JJ,B-NAME
224,sugar,sugar,NN,I-NAME
225,1/2,1/2,CD,B-QUANTITY
225,teaspoon,teaspoon,NN,B-UNIT
225,lemon,lemon,NN,B-NAME
225,juice,juice,NN,I-NAME
226,2,2,CD,B-QUANTITY
226,tablespoons,tablespoon,NNS,B-UNIT
226,crushed,crushed,VBD,B-STATE
226,garlic,garlic,JJ,B-NAME
227,1,1,CD,B-QUANTITY
227,yellow,yellow,JJ,B-NAME
227,bell,bell,NN,I-NAME
227,pepper,pepper,NN,I-NAME
227,",",",",",",O
227,diced,diced,VBD,B-STATE
228,2,2,CD,B-QUANTITY
228,cups,cup,NNS,B-UNIT
228,shredded,shredded,VBD,B-STATE
228,Gruyere,Gruyere,NNP,B-NAME
228,cheese,cheese,NN,I-NAME
229,2,2,CD,B-QUANTITY
229,teaspoons,teaspoon,NNS,B-UNIT
229,minced,minced,VBD,B-STATE
229,onion,onion,NN,B-NAME
230,1,1,CD,B-QUANTITY
230,pinch,pinch,JJ,B-UNIT
230,salt,salt,NN,B-NAME
230,and,and,CC,O
230,freshly,freshly,RB,DF
230,ground,ground,NN,B-STATE
230,black,black,JJ,B-NAME
230,pepper,pepper,NN,I-NAME
230,to,to,TO,O
230,taste,taste,VB,O
231,1,1,CD,B-QUANTITY
231,-LRB-,-LRB-,JJ,O
231,16,16,CD,I-QUANTITY
231,ounce,ounce,NN,B-UNIT
231,-RRB-,-RRB-,JJ,O
231,package,package,NN,I-UNIT
231,orecchiette,orecchiette,NN,B-NAME
231,pasta,pasta,NN,I-NAME
232,1,1,CD,B-QUANTITY
232,teaspoon,teaspoon,NN,B-UNIT
232,chopped,chopped,VBD,B-STATE
232,fresh,fresh,JJ,DF
232,cilantro,cilantro,NN,B-NAME
233,1,1,CD,B-QUANTITY
233,teaspoon,teaspoon,NN,B-UNIT
233,white,white,JJ,B-NAME
233,vinegar,vinegar,NN,I-NAME
234,4,4,CD,B-QUANTITY
234,egg,egg,NN,B-NAME
234,yolks,yolk,NNS,I-NAME
235,3,3,CD,B-QUANTITY
235,tablespoons,tablespoon,NNS,B-UNIT
235,olive,olive,JJ,B-NAME
235,oil,oil,NN,I-NAME
236,salt,salt,NN,I-NAME
236,to,to,TO,O
236,taste,taste,VB,O
237,5,5,CD,B-QUANTITY
237,whole,whole,JJ,B-UNIT
237,black,black,JJ,B-NAME
237,peppercorns,peppercorn,NNS,I-NAME
238,3,3,CD,B-QUANTITY
238,jalapeno,jalapeno,NN,B-NAME
238,peppers,pepper,NNS,I-NAME
238,",",",",",",O
238,seeded,seeded,VBD,B-STATE
238,and,and,CC,O
238,diced,diced,VBD,I-STATE
239,1/2,1/2,CD,B-QUANTITY
239,cup,cup,NN,B-UNIT
239,quartered,quartered,VBD,B-STATE
239,yellow,yellow,JJ,B-NAME
239,cherry,cherry,NN,I-NAME
239,tomatoes,tomato,NNS,I-NAME
240,1/4,1/4,CD,B-QUANTITY
240,cup,cup,NN,B-UNIT
240,chopped,chopped,VBD,B-STATE
240,fresh,fresh,JJ,DF
240,parsley,parsley,NN,B-NAME
241,1,1,CD,B-QUANTITY
241,cup,cup,NN,B-UNIT
241,crunchy,crunchy,NN,B-STATE
241,peanut,peanut,NN,B-NAME
241,butter,butter,NN,I-NAME
242,1/4,1/4,CD,B-QUANTITY
242,teaspoon,teaspoon,NN,B-UNIT
242,cayenne,cayenne,NN,B-NAME
242,pepper,pepper,NN,I-NAME
243,1,1,CD,B-QUANTITY
243,tablespoon,tablespoon,NN,B-UNIT
243,corn,corn,NN,B-NAME
243,flour,flour,NN,I-NAME
244,2,2,CD,B-QUANTITY
244,teaspoons,teaspoon,NNS,B-UNIT
244,olive,olive,JJ,B-NAME
244,oil,oil,NN,I-NAME
245,1/2,1/2,CD,B-QUANTITY
245,teaspoon,teaspoon,NN,B-UNIT
245,salt,salt,NN,B-NAME
246,1,1,CD,B-QUANTITY
246,eggs,egg,NNS,B-NAME
246,",",",",",",O
246,beaten,beaten,VB,B-STATE
247,1/2,1/2,CD,B-QUANTITY
247,teaspoon,teaspoon,NN,B-UNIT
247,ground,ground,NN,B-STATE
247,cinnamon,cinnamon,NN,B-NAME
248,1,1,CD,B-QUANTITY
248,tablespoon,tablespoon,NN,B-UNIT
248,dried,dried,VBD,DF
248,oregano,oregano,NN,B-NAME
249,1,1,CD,B-QUANTITY
249,pound,pound,NN,B-UNIT
249,dry,dry,JJ,DF
249,pinto,pinto,NN,B-NAME
249,beans,bean,NNS,I-NAME
250,6,6,CD,B-QUANTITY
250,green,green,JJ,B-NAME
250,onions,onion,NNS,I-NAME
250,",",",",",",O
250,chopped,chopped,VBD,B-STATE
251,1,1,CD,B-QUANTITY
251,-LRB-,-LRB-,JJ,O
251,16,16,CD,I-QUANTITY
251,ounce,ounce,NN,B-UNIT
251,-RRB-,-RRB-,JJ,O
251,package,package,NN,I-UNIT
251,potato,potato,NN,B-NAME
251,gnocchi,gnocchi,NN,I-NAME
252,1,1,CD,B-QUANTITY
252,large,large,JJ,SIZE
252,eggplant,eggplant,NN,B-NAME
252,",",",",",",O
252,sliced,sliced,VBD,B-STATE
252,into,into,IN,O
252,1/2,1/2,CD,O
252,inch,inch,JJ,O
252,rounds,round,NNS,O
253,1/4,1/4,CD,B-QUANTITY
253,cup,cup,NN,B-UNIT
253,unsweetened,unsweetened,JJ,B-STATE
253,cocoa,cocoa,NN,B-NAME
253,powder,powder,NN,I-NAME
254,6,6,CD,B-QUANTITY
254,tablespoons,tablespoon,NNS,B-UNIT
254,butter,butter,NN,B-NAME
255,1,1,CD,B-QUANTITY
255,cup,cup,NN,B-UNIT
255,queso,queso,NN,B-NAME
255,chanco,chanco,NN,I-NAME
255,-LRB-,-LRB-,NN,O
255,or,or,CC,O
255,Swiss,Swiss,JJ,O
255,cheese,cheese,NN,O
255,or,or,CC,O
255,Havarti,Havarti,NNP,O
255,-RRB-,-RRB-,NNP,O
255,",",",",",",O
255,cut,cut,VBD,O
255,into,into,IN,O
255,1/2-inch,1/2-inch,JJ,O
255,cubes,cube,NNS,O
256,1/4,1/4,CD,B-QUANTITY
256,cup,cup,NN,B-UNIT
256,grated,grated,VBN,B-STATE
256,Parmesan,Parmesan,NNP,B-NAME
256,cheese,cheese,NN,I-NAME
257,1,1,CD,B-QUANTITY
257,cup,cup,NN,B-UNIT
257,uncooked,uncooked,VBD,B-STATE
257,brown,brown,JJ,B-NAME
257,rice,rice,NN,I-NAME
258,2,2,CD,B-QUANTITY
258,tablespoons,tablespoon,NNS,B-UNIT
258,slivered,slivered,VBD,B-STATE
258,almonds,almond,NNS,B-NAME
258,",",",",",",O
258,or,or,CC,O
258,to,to,TO,O
258,taste,taste,VB,O
258,-LRB-,-LRB-,NNP,O
258,optional,optional,JJ,O
258,-RRB-,-RRB-,NN,O
259,3/4,3/4,CD,B-QUANTITY
259,cup,cup,NN,B-UNIT
259,matzo,matzo,NNS,B-NAME
259,cake,cake,VBP,I-NAME
259,meal,meal,NN,I-NAME
260,3,3,CD,B-QUANTITY
260,tablespoons,tablespoon,NNS,B-UNIT
260,ground,ground,NN,B-STATE
260,cinnamon,cinnamon,NN,B-NAME
261,1/4,1/4,CD,B-QUANTITY
261,cup,cup,NN,B-UNIT
261,baking,baking,NN,B-NAME
261,powder,powder,NN,I-NAME
262,1/2,1/2,CD,B-QUANTITY
262,cup,cup,NN,B-UNIT
262,tahini,tahini,NN,B-NAME
263,2,2,CD,B-QUANTITY
263,teaspoons,teaspoon,NNS,B-UNIT
263,rosewater,rosewater,NN,B-NAME
264,1/4,1/4,CD,B-QUANTITY
264,cup,cup,JJ,B-UNIT
264,balsamic,balsamic,JJ,B-NAME
264,vinegar,vinegar,NN,I-NAME
265,1 1/2,1 1/2,CD,B-QUANTITY
265,teaspoons,teaspoon,NNS,B-UNIT
265,baking,baking,VBG,B-NAME
265,powder,powder,NN,I-NAME
266,3,3,CD,B-QUANTITY
266,cups,cup,NNS,B-UNIT
266,milk,milk,NN,B-NAME
267,3,3,CD,B-QUANTITY
267,-LRB-,-LRB-,JJ,O
267,4,4,CD,I-QUANTITY
267,ounce,ounce,NN,B-UNIT
267,-RRB-,-RRB-,NNP,O
267,balls,ball,NNS,I-UNIT
267,of,of,IN,O
267,fresh,fresh,JJ,DF
267,mozzarella,mozzarella,NN,B-NAME
267,cheese,cheese,NN,I-NAME
267,",",",",",",O
267,cubed,cubed,VBD,B-STATE
268,2,2,CD,B-QUANTITY
268,teaspoons,teaspoon,NNS,B-UNIT
268,pureed,pureed,VBP,B-STATE
268,chipotle,chipotle,JJ,B-NAME
268,peppers,pepper,NNS,I-NAME
268,in,in,IN,I-NAME
268,adobo,adobo,NN,I-NAME
268,sauce,sauce,NN,I-NAME
269,2,2,CD,B-QUANTITY
269,boneless,boneless,NN,B-STATE
269,skinless,skinless,NN,I-STATE
269,chicken,chicken,NN,B-NAME
269,breasts,breast,NNS,I-NAME
269,",",",",",",O
269,cut,cut,VBN,B-STATE
269,into,into,IN,O
269,bite-size,bite-size,JJ,O
269,pieces,piece,NNS,O
270,1,1,CD,B-QUANTITY
270,-LRB-,-LRB-,JJ,O
270,6,6,CD,I-QUANTITY
270,ounce,ounce,NN,B-UNIT
270,-RRB-,-RRB-,NN,O
270,can,can,MD,I-UNIT
270,tomato,tomato,VB,B-NAME
270,paste,paste,NN,I-NAME
271,10,10,CD,B-QUANTITY
271,-LRB-,-LRB-,JJ,O
271,10,10,CD,I-QUANTITY
271,inch,inch,NN,B-UNIT
271,-RRB-,-RRB-,NNP,O
271,flour,flour,NN,B-NAME
271,tortillas,tortilla,NN,I-NAME
272,1,1,CD,B-QUANTITY
272,-LRB-,-LRB-,JJ,O
272,8,8,CD,I-QUANTITY
272,ounce,ounce,NN,B-UNIT
272,-RRB-,-RRB-,JJ,O
272,package,package,NN,I-UNIT
272,baby,baby,NN,B-NAME
272,carrots,carrot,NNS,I-NAME
273,2,2,CD,B-QUANTITY
273,tomatoes,tomato,NNS,B-NAME
273,-LRB-,-LRB-,VBD,O
273,or,or,CC,O
273,to,to,TO,O
273,taste,taste,VB,O
273,-RRB-,-RRB-,NNP,O
273,",",",",",",O
273,sliced,sliced,VBD,B-STATE
274,1,1,CD,B-QUANTITY
274,teaspoon,teaspoon,NN,B-UNIT
274,cider,cider,NN,B-NAME
274,vinegar,vinegar,NN,I-NAME
275,1,1,CD,B-QUANTITY
275,-LRB-,-LRB-,JJ,O
275,0.25,0.25,CD,I-QUANTITY
275,ounce,ounce,NN,B-UNIT
275,-RRB-,-RRB-,JJ,O
275,package,package,NN,I-UNIT
275,rapid,rapid,JJ,B-NAME
275,rise,rise,NN,I-NAME
275,yeast,yeast,NN,I-NAME
276,1/4,1/4,CD,B-QUANTITY
276,teaspoon,teaspoon,NN,B-UNIT
276,ground,ground,NN,B-STATE
276,nutmeg,nutmeg,NN,B-NAME
277,1,1,CD,B-QUANTITY
277,teaspoon,teaspoon,NN,B-UNIT
277,dried,dried,VBD,DF
277,cilantro,cilantro,NN,B-NAME
278,1,1,CD,B-QUANTITY
278,small,small,JJ,SIZE
278,sweet,sweet,JJ,B-NAME
278,onion,onion,NN,I-NAME
278,",",",",",",O
278,diced,diced,VBD,B-STATE
279,3/4,3/4,CD,B-QUANTITY
279,teaspoon,teaspoon,NN,B-UNIT
279,strawberry,strawberry,NN,B-NAME
279,extract,extract,NN,I-NAME
280,2,2,CD,B-QUANTITY
280,cups,cup,NNS,B-UNIT
280,bread,bread,JJ,B-NAME
280,crumbs,crumb,NNS,I-NAME
281,4,4,CD,B-QUANTITY
281,teaspoons,teaspoon,NNS,B-UNIT
281,mayonnaise,mayonnaise,NN,B-NAME
281,",",",",",",O
281,or,or,CC,O
281,to,to,TO,O
281,taste,taste,VB,O
282,1,1,CD,B-QUANTITY
282,teaspoon,teaspoon,NN,B-UNIT
282,ground,ground,NN,B-STATE
282,cardamom,cardamom,NN,B-NAME
283,2 1/2,2 1/2,CD,B-QUANTITY
283,pounds,pound,NNS,B-UNIT
283,skinless,skinless,JJ,B-STATE
283,",",",",",",O
283,boneless,boneless,JJ,I-STATE
283,chicken,chicken,NN,B-NAME
283,thighs,thigh,NNS,I-NAME
284,1/2,1/2,CD,B-QUANTITY
284,pound,pound,NN,B-UNIT
284,fresh,fresh,JJ,DF
